Code,Msoa_name,education_no qualifications,net weekly income,lone_parent_unemployed,work_49hr_more,no_car_in_household,families_with_3plus_kids,child_poverty,overcrowded_houses,limiting_long-term_illness_disability,health_life_expectancy_at_birth,self_harm_hospital_admission,hospital_admission_associated_with_alcohol,regular_smoking_at15,samhi_index.2011,AvPTAI2015,supermarket,fast_food,population_cannot_speak_english
E02000494,Hillingdon 001,13.1,1155,39.5,669,437,13.22115385,6.1,6.7,14.5,68.48008,66.3,99.0,6.2,-1.364448870697483,323.8736650539568,0,0,1.3
E02000495,Hillingdon 002,15.9,950,41.6,731,932,10.65502183,11.1,10.4,15.8,66.95937,53.6,100.6,6.9,-1.12578479951722,606.2725879396985,2,0,2.0
E02000496,Hillingdon 003,23.8,870,40.1,524,493,14.07982262,17.5,9.2,17.6,66.257105,43.1,115.4,5.4,-1.30036489305992,71.07786415175097,0,0,0.7
E02000497,Hillingdon 004,16.7,995,34.4,599,596,14.18439716,13.7,8.3,15.1,68.39254,39.5,96.5,6.7,-1.268233755412944,287.9164385964912,0,0,1.3
E02000498,Hillingdon 005,18.9,950,29.4,417,438,14.49864499,10.3,10.5,15.5,68.879245,24.7,94.0,8.4,-1.256379176833004,145.0720470851064,1,0,0.5
E02000499,Hillingdon 006,14.4,1110,26.0,500,470,16.06382979,7.4,4.7,14.0,71.61002,30.4,81.5,8.7,-1.368089930860797,729.2945707762557,2,1,1.2
E02000500,Hillingdon 007,13.3,1090,35.0,635,501,16.29802095,7.1,6.8,14.1,68.38087,36.2,81.8,9.5,-1.051066380639927,87.08995880713128,6,5,1.1
E02000501,Hillingdon 008,16.6,1010,32.8,513,486,12.63636364,9.6,5.7,13.8,68.117575,39.5,88.8,9.4,-1.098277376539719,544.9561313559321,0,0,0.8
E02000502,Hillingdon 009,16.6,985,31.7,533,595,14.98993964,7.6,8.3,14.0,67.92657,36.5,92.7,9.0,-1.089660757868023,502.7638940092166,1,0,1.3
E02000503,Hillingdon 010,15.7,1075,30.3,669,434,12.48937978,7.2,6.4,11.5,67.617675,45.1,92.5,9.6,-1.368291883032904,698.6501893491125,0,0,1.1
E02000504,Hillingdon 011,14.8,1110,19.4,530,340,15.00547645,5.4,3.3,14.4,71.24288,17.2,68.1,9.2,-1.545451122512984,410.823518918919,0,0,0.7
E02000506,Hillingdon 013,15.0,1155,36.7,617,314,15.78313253,5.7,4.0,14.9,70.37064,38.6,82.3,7.9,-1.315861842047621,358.6083158653846,1,0,1.1
E02000507,Hillingdon 014,16.9,1055,38.5,434,419,16.70973299,9.7,9.7,12.9,67.040375,34.6,89.8,7.4,-1.547139874284578,206.4082830866141,0,0,1.5
E02000508,Hillingdon 015,12.4,870,35.6,523,931,11.95372751,15.3,19.1,12.2,68.188885,39,84.4,6.3,-0.89497637818977,418.9756381766381,0,4,2.2
E02000509,Hillingdon 016,11.7,795,48.2,443,1090,14.66030989,22.3,22.9,10.9,63.260025,28.1,99.4,5.4,-0.8833572064882622,64.48638210460993,2,0,2.6
E02000510,Hillingdon 017,18.7,915,40.6,514,664,16.58856607,12.5,13.5,15.1,66.749635,40.2,99.4,5.8,-1.244058416662112,357.3048348623853,1,0,2.0
E02000511,Hillingdon 018,20.8,885,42.2,422,592,17.73818745,12.5,14.9,14.5,64.07157,32.9,104.5,5.2,-1.128199578829228,408.9710597826087,0,0,3.2
E02000512,Hillingdon 019,24.3,775,48.6,379,810,18.70503597,19.1,20.8,16.4,60.81887,68.3,104.8,3.5,-0.927223995886957,518.672144654088,0,0,2.9
E02000513,Hillingdon 020,24.3,765,55.6,359,1039,20.82191781,22.4,26.9,13.4,60.918025,44.3,108.7,3.2,-1.097329105568389,401.9350495049505,1,0,5.3
E02000514,Hillingdon 021,21.1,845,49.8,393,674,22.10909091,15.2,22.8,14.7,62.64458,27.5,120.3,3.0,-1.490707194305209,609.6421554404145,2,0,7.3
E02000515,Hillingdon 022,20.8,765,45.6,591,1271,14.68584406,23.6,26.8,14.4,60.896705,47.7,107.7,4.5,-0.7868031122608601,383.7140382165605,4,0,2.7
E02000516,Hillingdon 023,17.7,890,45.3,365,575,18.38810642,17.9,22.3,12.7,62.532415,38.4,108.4,3.5,-1.233448246953971,313.7187310344827,0,1,6.0
E02000517,Hillingdon 024,25.9,735,48.4,332,856,21.73584906,20.3,21.5,16.1,59.351085,53.1,128.5,3.1,-0.8321618909884595,478.5825892857143,0,0,5.8
E02000518,Hillingdon 025,26.9,765,50.7,383,835,19.9663016,23.0,15.6,16.9,59.2124,52.9,120.6,3.8,-0.800655958860794,420.7160904977376,0,3,2.4
E02000519,Hillingdon 026,25.4,725,58.0,358,973,23.75102375,20.6,23.5,16.6,61.473875,53.3,136.8,3.0,-1.319815819736317,690.10978817734,1,1,6.5
E02000520,Hillingdon 027,23.4,755,53.7,487,1177,21.76913425,20.2,27.0,14.4,60.18838,44.3,112.7,2.8,-1.626182734771237,332.1946690031153,0,0,6.9
E02000521,Hillingdon 028,24.6,815,49.6,488,936,22.36929186,21.0,25.1,14.4,63.25983,46.4,108.5,3.4,-1.071694857056564,340.3925757575757,2,0,3.9
E02000522,Hillingdon 029,22.8,810,50.4,480,914,18.00643087,21.5,17.3,15.3,65.32028,60.2,118.3,4.6,-0.7710387899390893,412.4557411167513,0,0,3.0
E02000523,Hillingdon 030,19.7,855,48.1,367,707,22.64833575,15.1,26.7,12.9,61.3021,28.1,92.8,3.1,-1.769106857735813,334.7988189300411,2,0,7.2
E02000524,Hillingdon 031,21.6,830,52.5,505,590,16.18037135,20.7,21.4,13.7,65.218835,58.2,115.6,4.2,0.0605608350210017,94.53360420841685,2,0,3.7
E02000525,Hillingdon 032,20.2,805,50.1,384,955,17.5257732,18.8,28.6,12.6,63.99728,43.8,105.7,3.3,-1.659571414645779,610.3440468085106,0,2,6.2
E02000526,Hounslow 001,7.6,1370,41.3,1264,1216,16.96035242,6.2,14.0,9.4,69.9033,42.3,82.0,8.5,-1.782282171075436,235.8987136150235,1,0,1.4
E02000528,Hounslow 003,19.8,810,53.2,769,2007,16.11940299,29.0,26.1,15.9,63.452035,76.7,155.3,3.5,-1.30994625244188,319.6478583815029,3,0,4.1
E02000529,Hounslow 004,18.0,830,52.3,355,703,17.31418919,18.8,26.2,14.9,63.445405,66.4,142.3,2.5,-1.607415219954808,397.6568343949045,1,0,8.4
E02000530,Hounslow 005,25.8,715,59.6,227,865,22.49269718,26.9,32.6,16.2,56.842315,62.3,139.4,2.4,-1.885276906505416,400.3264967320262,1,1,8.5
E02000531,Hounslow 006,15.5,880,41.3,829,1564,11.9544592,18.8,22.0,13.0,62.090005,74.6,142.8,4.6,-1.381974727432805,424.8678379888269,0,0,2.6
E02000532,Hounslow 007,11.4,1155,43.7,1175,1249,16.71018277,13.2,12.3,12.1,67.919115,50.1,100.2,7.3,-1.584552451667484,261.5466504065041,1,0,1.5
E02000533,Hounslow 008,9.6,1200,40.5,1090,1165,11.93016489,11.1,13.9,12.0,68.22096,40.2,114.2,7.3,-1.790069817680841,440.8955339366516,0,0,1.5
E02000534,Hounslow 009,11.3,1155,44.4,626,567,14.82233503,10.6,18.2,11.3,69.82333,60.1,101.2,4.9,-1.967681148437624,401.2667540983607,1,0,3.5
E02000535,Hounslow 010,16.8,940,50.8,390,698,20.48085485,14.9,21.7,14.9,59.96971,42.3,132.4,2.7,-2.234821639533334,382.6511428571429,1,1,7.5
E02000536,Hounslow 011,16.2,900,49.5,438,771,18.27411168,16.4,22.6,14.8,62.450025,51.7,119.1,2.6,-1.818271528955993,448.731672,0,0,7.2
E02000537,Hounslow 012,10.5,1090,33.9,480,786,12.58603736,10.0,20.9,12.3,65.321005,35.7,101.3,3.2,-2.034634354616311,582.2103417721519,0,0,6.2
E02000538,Hounslow 013,18.3,880,50.7,388,729,20.5908684,15.5,26.7,14.6,62.47286,26,119.2,2.3,-2.30515723422516,341.2690082644629,1,2,9.0
E02000539,Hounslow 014,15.9,955,45.8,771,1241,17.82518926,16.5,20.8,13.3,64.55245,84.3,110.3,4.8,-1.783677927669826,359.4487018181818,1,0,3.1
E02000540,Hounslow 015,14.3,880,45.2,553,1399,12.83185841,13.9,25.1,13.8,64.597165,82.6,127.9,3.5,-1.796023465215516,220.8843290322581,0,0,5.2
E02000541,Hounslow 016,19.6,810,52.2,370,1017,17.33944954,20.1,28.5,17.2,60.01516,81,129.3,2.7,-2.134644789282583,643.8224731707317,1,1,8.3
E02000542,Hounslow 017,17.1,825,54.0,368,1363,15.82014988,15.9,34.5,15.2,62.637135,42.6,138.0,2.5,-2.006339456747342,310.6605904059041,2,0,7.3
E02000543,Hounslow 018,12.3,985,43.7,617,1870,12.22432262,12.5,37.9,10.6,63.61094,57.6,114.1,3.2,-2.353221950221468,318.4578362831858,3,2,6.5
E02000544,Hounslow 019,17.1,980,32.2,465,526,16.10087294,7.3,13.7,13.6,65.05188,54.5,113.1,4.7,-1.66321647201265,457.8138171428572,0,0,5.1
E02000545,Hounslow 020,20.3,880,54.1,587,1092,18.721038,22.2,19.1,15.2,61.566745,84.2,123.5,4.5,-1.353830985345272,251.1411683168317,2,0,3.9
E02000546,Hounslow 021,16.3,905,57.8,391,849,20.04405286,15.5,28.6,13.0,62.083575,52,113.7,2.7,-2.116093437150736,508.2085915492958,1,0,7.0
E02000547,Hounslow 022,24.7,790,48.6,466,921,14.89686784,16.0,15.6,15.6,61.30902,46.5,106.9,4.1,-1.680736959102738,619.826900990099,2,0,4.2
E02000548,Hounslow 023,25.0,740,49.6,526,975,19.3338749,22.3,20.6,16.0,62.930165,98.5,119.7,3.5,-1.446454644314667,326.0882150867579,0,0,3.4
E02000549,Hounslow 024,24.8,815,43.2,603,1003,16.53872994,17.3,14.6,15.7,63.24279,65.2,118.8,3.9,-1.244748479358532,218.4774077253219,1,0,3.9
E02000550,Hounslow 025,22.0,855,49.3,478,1287,17.76315789,20.5,25.4,11.7,61.18849,67.3,111.8,3.5,-1.814261394024976,399.0592608695652,3,0,3.0
E02000551,Hounslow 026,26.6,685,53.8,376,1128,20.63492063,28.0,21.6,16.0,59.015985,104.2,138.7,3.5,-1.19583780006159,413.4360721003134,1,0,4.4
E02000552,Hounslow 027,19.6,900,46.6,498,655,14.08566722,15.8,17.3,11.3,65.34739,46.5,97.7,4.8,-1.810909300548488,330.5703436123348,0,0,2.5
E02000553,Hounslow 028,24.5,850,47.4,382,623,16.83277962,18.6,12.5,14.3,64.517085,82.7,116.3,4.5,-1.888683573860957,399.1908011695906,1,1,2.6
E02000554,Islington 001,19.3,725,56.9,543,2712,15.39108495,30.7,26.9,18.8,54.657375,78,139.1,4.4,-0.3703123696741102,115.5198235294118,0,0,4.2
E02000555,Islington 002,17.0,890,57.6,789,2290,17.89375582,27.2,23.1,15.8,61.28925,56.7,84.4,4.4,-0.4522554809351689,277.50093,2,6,3.2
E02000556,Islington 003,15.6,855,49.4,790,2968,14.25837321,25.6,31.0,16.2,58.679655,37.6,120.3,4.5,-0.7364426992187456,164.1073221757322,3,13,4.0
E02000557,Islington 004,18.8,810,54.5,644,2537,14.11764706,28.9,27.4,18.9,58.87322,52.7,137.6,4.6,-0.4326623001243391,262.6399249011857,0,3,3.2
E02000558,Islington 005,27.5,620,57.9,453,2662,22.91491154,32.3,33.5,20.4,54.56579,52.1,124.6,4.1,-0.7809128061952212,409.2516825396825,0,4,7.6
E02000559,Islington 006,11.4,1130,51.0,1197,2189,16.02787456,15.9,30.1,11.6,61.208815,32.1,83.7,5.5,-1.197062666274481,271.22324,1,1,2.7
E02000560,Islington 007,14.6,880,51.8,683,2143,17.35074627,24.3,35.6,13.8,58.370845,38.5,94.8,4.9,-0.9356483550074216,319.4329874476987,3,11,4.6
E02000561,Islington 008,10.4,1115,47.7,854,1833,15.82278481,10.1,23.6,12.2,64.395615,45.4,97.9,5.9,-0.8569005559839955,52.98730945558739,2,0,1.8
E02000562,Islington 009,16.9,935,51.5,865,2165,19.95438997,22.5,24.6,16.5,60.3123,44.7,100.3,4.3,-0.7601263155646947,117.4078613861386,0,0,3.3
E02000563,Islington 010,21.8,720,57.1,545,2498,21.50289017,31.5,30.3,19.0,60.145575,40.3,142.0,4.2,-0.3617025791105814,168.7676612021858,0,0,4.1
E02000564,Islington 011,13.7,930,54.8,1245,3458,15.20086862,31.0,39.1,13.1,60.44014,33.3,121.7,4.6,-0.9198520318805344,205.4062992277992,4,6,3.1
E02000565,Islington 012,18.9,805,60.8,727,2416,19.57186544,31.3,28.4,16.3,57.533365,25.9,126.1,4.3,-0.8468584039012639,180.2749937888199,1,0,4.7
E02000566,Islington 013,11.6,1155,47.2,1310,2076,15.80246914,17.9,23.1,12.3,64.86994,37.9,86.4,6.2,-1.181478354190481,258.8726180698152,2,14,2.5
E02000567,Islington 014,16.8,930,61.2,1413,3136,14.31226766,26.9,27.5,15.4,59.41042,49.8,120.0,4.5,-0.5821988943765456,183.5221652892562,0,2,2.8
E02000568,Islington 015,23.9,670,60.7,537,2818,21.60427807,35.7,34.7,19.7,54.10731,52,134.5,4.2,-0.6092143765651067,191.2446804123712,2,5,4.2
E02000569,Islington 016,19.0,900,57.6,1230,3015,15.43985637,32.8,20.6,17.2,59.7672,42.1,119.1,4.6,-0.6571247909576097,255.1475539568345,3,7,2.9
E02000570,Islington 017,9.8,1225,47.2,1550,2262,15.66878981,15.8,26.2,11.0,63.999715,35.1,86.9,5.6,-0.9300124736293972,280.8372650918635,0,3,1.1
E02000571,Islington 018,22.1,855,63.4,939,2407,15.02293578,34.4,26.0,18.9,57.493815,58.2,125.2,4.4,-0.6462120387518362,176.7807085020243,1,2,3.1
E02000572,Islington 019,25.3,655,56.6,512,2446,19.91786448,36.1,30.1,18.4,55.74435,47.5,139.7,3.8,-0.7266553775267663,275.2305733944954,0,3,5.4
E02000573,Islington 020,11.8,1125,52.6,1801,2589,14.84149856,21.1,25.0,13.0,64.605275,30.8,95.6,4.8,-1.093333791810014,299.2506491326245,5,8,1.5
E02000574,Islington 021,14.8,905,59.6,1178,2652,15.4340836,22.8,31.6,14.6,61.817065,35.5,112.3,4.1,-0.8265382776310615,285.9108511235955,1,9,2.2
E02000575,Islington 022,12.8,870,57.5,2000,4005,14.64585834,31.4,35.4,12.1,64.234545,28.9,80.9,4.1,-0.4626265158046199,365.2563683181226,5,8,2.3
E02000576,Islington 023,19.7,725,57.8,1095,3208,19.10229645,33.6,31.4,15.5,57.634795,32.3,135.7,4.1,-1.001133918688886,495.6636888433982,6,8,2.9
E02000577,Kensington and Chelsea 0,24.9,645,57.0,432,2181,19.48331539,37.7,38.5,21.2,53.751875,47.8,143.7,2.2,-0.4718513321796629,148.7327511961722,1,0,5.5
E02000578,Kensington and Chelsea 0,26.0,645,54.9,320,1482,19.11949686,35.6,29.3,22.1,55.5475,71.7,177.4,2.2,-0.1779795583544333,237.5694015748032,0,0,3.8
E02000579,Kensington and Chelsea 0,15.5,860,52.4,1002,2217,17.83181358,20.9,30.2,16.4,62.30695,40.4,113.8,2.3,-0.82004941094783,493.2693333333333,3,0,2.7
E02000580,Kensington and Chelsea 0,14.2,830,50.1,1232,2954,13.32518337,24.0,33.9,16.7,60.77237,26.1,141.0,2.2,-0.9005824047926568,234.9750127186009,1,0,2.8
E02000581,Kensington and Chelsea 0,24.9,660,57.3,500,2184,20.15418502,34.0,33.2,22.0,56.949255,46.9,159.4,2.2,-0.4520284638099766,219.6347175925926,0,0,4.0
E02000582,Kensington and Chelsea 0,6.2,1220,49.6,1697,2338,17.85150079,6.9,31.4,9.9,70.51443,24.5,65.2,4.0,-1.696158343587795,290.939883161512,3,3,1.6
E02000583,Kensington and Chelsea 0,7.5,1290,44.4,1558,1684,19.7875166,6.8,23.4,9.3,72.36545,33.1,70.0,3.3,-1.381075297110216,233.2319723320158,1,0,1.2
E02000584,Kensington and Chelsea 0,4.5,1385,49.4,1876,1938,15.93830334,2.4,20.2,8.4,72.28618,25.5,53.2,4.2,-1.772242026065202,188.5844266958424,2,1,1.7
E02000585,Kensington and Chelsea 0,7.2,1160,65.3,1380,1867,19.19642857,7.1,24.3,10.1,69.29169,21.8,48.6,3.1,-1.434476476004948,203.46716,2,0,2.4
E02000586,Kensington and Chelsea 0,4.1,1380,42.3,1712,1827,17.09286676,1.8,19.5,6.4,74.509295,10.2,53.0,4.7,-1.786379781365024,254.3918985148515,1,1,1.7
E02000587,Kensington and Chelsea 0,5.5,1290,54.7,1541,1826,19.37669377,3.4,21.0,8.6,75.65063,19.1,43.9,4.9,-1.69361698826039,282.7117380952381,2,0,2.3
E02000588,Kensington and Chelsea 0,5.0,1330,40.8,2094,2303,16.98717949,0.9,18.9,6.7,76.7753,15,44.6,5.0,-2.131110678867012,297.3055471956225,2,1,1.6
E02000589,Kensington and Chelsea 0,5.3,1090,47.3,1804,2737,15.44342508,3.7,35.0,9.0,69.72339,20.8,69.8,3.2,-1.723124722188729,300.3302257053292,1,0,3.1
E02000590,Kensington and Chelsea 0,12.4,930,53.8,1200,2427,15.57788945,14.8,32.0,14.3,67.220885,37.8,75.0,3.1,-1.678516282027397,334.0966410835214,1,3,2.6
E02000591,Kensington and Chelsea 0,9.6,870,43.8,1088,2448,16.66666667,17.6,40.0,14.8,62.927435,48.3,118.5,2.2,-1.405028366318813,292.7117294685991,2,2,4.0
E02000592,Kensington and Chelsea 0,3.6,1430,44.4,1780,1893,17.75862069,1.3,25.0,6.1,76.81442,19.9,46.3,5.0,-1.805421572462766,275.5136987447698,4,4,1.2
E02000593,Kensington and Chelsea 0,6.2,1075,46.4,1711,2481,16.77018634,6.3,31.0,10.8,67.82392,27.3,100.9,3.3,-1.382126494733465,264.985505,1,1,1.7
E02000594,Kensington and Chelsea 0,9.0,1175,49.5,1577,1694,16.4644714,4.3,17.6,12.4,71.613065,25.2,81.7,4.2,-1.449388190185346,323.4320935828877,2,1,1.1
E02000595,Kensington and Chelsea 0,7.1,1155,49.5,1545,1769,16.7721519,5.5,21.3,11.3,72.36041,31.4,65.3,4.4,-1.441080767715658,103.1947957746479,4,0,1.8
E02000596,Kensington and Chelsea 0,4.8,1285,42.3,1687,1719,17.10730949,5.0,19.4,8.0,72.34977,24.9,64.4,4.6,-1.335933123006757,247.3320397805213,3,0,1.2
E02000597,Kensington and Chelsea 0,16.6,820,54.9,812,2013,18.13403417,23.9,25.7,18.1,59.98651,40.4,109.4,2.3,-0.9989321506024342,141.4476513761468,0,0,3.5
E02000598,Kingston upon Thames 001,10.7,1310,27.7,737,481,14.8020654,5.9,5.8,10.5,71.511775,67.2,76.5,5.6,-1.877674624760277,370.8094012738853,0,0,1.0
E02000599,Kingston upon Thames 002,10.0,1205,41.5,711,246,19.64497041,4.4,5.0,11.4,74.03061,51.1,62.4,4.5,-1.747419031006852,312.6423316582915,0,0,2.4
E02000600,Kingston upon Thames 003,9.4,1075,46.2,658,1041,15.91796875,10.5,15.6,10.4,65.66073,48.8,75.0,4.6,-1.502014402260323,301.2071959183673,1,0,2.5
E02000601,Kingston upon Thames 004,9.3,1210,36.9,1026,1240,12.44019139,6.9,15.6,9.6,70.22125,35,72.9,5.1,-1.78380814898474,258.6890946502057,1,0,1.4
E02000602,Kingston upon Thames 005,15.2,845,54.3,625,1718,13.22393822,19.6,22.8,13.9,62.622315,71.6,122.8,3.4,-1.726009134296529,791.0752094861659,1,1,2.9
E02000603,Kingston upon Thames 006,18.7,900,44.8,450,747,18.58325667,14.9,18.0,13.9,61.58476,119.9,95.8,3.1,-1.433300563789524,516.5234825581394,1,0,4.1
E02000604,Kingston upon Thames 007,12.4,1095,35.8,640,921,14.39588689,10.2,14.0,11.6,68.63965,50.1,74.8,4.2,-1.620972827062721,354.3462022292994,3,5,5.5
E02000605,Kingston upon Thames 008,14.8,1060,30.7,608,647,15.15151515,8.7,9.8,14.1,69.18289,56.6,90.4,4.2,-1.5239471075322,499.7307118644068,0,0,3.9
E02000606,Kingston upon Thames 009,6.7,1095,42.3,1070,1694,8.95334174,6.0,20.7,9.5,67.3738,54,77.9,4.1,-1.631081668741816,248.7867178294574,5,1,1.6
E02000607,Kingston upon Thames 010,8.8,1140,33.3,515,614,14.72972973,7.0,10.3,10.1,71.58519,50.3,77.1,5.4,-1.6454284711029,270.5489130434783,0,0,1.5
E02000608,Kingston upon Thames 011,7.4,1075,40.2,717,1183,7.518796992,7.4,22.4,10.6,65.40241,64.7,103.0,4.9,-1.335360059215635,63.1864420289855,4,4,1.5
E02000609,Kingston upon Thames 012,16.7,990,43.7,485,506,17.67151767,12.1,8.1,15.3,70.085995,60,95.9,3.4,-1.543211144164216,717.1746536312849,0,0,4.2
E02000610,Kingston upon Thames 013,11.6,950,43.3,768,1385,10.3021978,14.3,20.2,14.9,66.23672,103.4,127.3,4.4,-1.293255117218294,411.4926541353384,0,0,1.8
E02000611,Kingston upon Thames 014,13.5,1165,25.4,534,303,16.72203765,3.3,4.3,13.2,70.98593,57.1,73.4,5.1,-1.708455847487706,276.7811492537313,0,0,1.5
E02000612,Kingston upon Thames 015,15.0,1095,26.5,560,417,13.94871795,9.7,5.0,13.5,70.590235,45.2,75.0,4.5,-1.664629725463452,425.6634512195122,1,0,2.4
E02000613,Kingston upon Thames 016,14.3,1080,40.6,653,722,10.5620155,10.5,10.8,13.3,68.32488,92.3,84.3,4.9,-1.435473581713248,486.6832485549133,1,0,1.6
E02000614,Kingston upon Thames 017,18.4,945,33.8,446,699,14.63620981,11.8,11.8,13.1,65.481155,53.2,89.6,3.8,-1.650883683665279,433.1095469387756,3,0,3.4
E02000615,Kingston upon Thames 018,19.5,940,32.5,485,489,15.88114754,8.9,7.1,14.4,66.88225,57.3,88.6,5.3,-2.117143314338156,397.4305946843854,3,1,1.8
E02000616,Kingston upon Thames 019,19.0,1010,30.9,396,296,13.81909548,9.1,5.3,11.8,67.478445,65.2,78.1,5.7,-2.143805754810498,296.1500071942446,0,0,1.1
E02000617,Kingston upon Thames 020,21.1,885,43.7,530,648,15.10966694,15.6,8.5,14.6,64.09132,120.6,97.6,4.1,-1.643087427934026,315.5007083333333,2,1,1.5
E02000619,Lambeth 002,20.2,755,49.2,694,2498,18.77777778,27.3,27.8,16.0,59.377235,58.3,138.8,1.4,-0.6821580507930559,186.3392835249042,1,0,3.8
E02000620,Lambeth 003,13.9,915,45.0,1069,2879,16.52173913,26.6,31.2,12.4,62.453005,70.2,117.8,1.5,-1.344270000942823,271.2497930029155,2,5,3.4
E02000621,Lambeth 004,11.9,925,52.8,1261,3443,18.85245902,26.3,32.7,12.7,62.133655,49.7,137.9,1.4,-0.7498280508965854,329.3307692307692,5,2,3.9
E02000622,Lambeth 005,12.9,930,47.4,808,2221,18.09651475,23.6,28.9,12.2,60.611865,26,101.8,1.4,-1.581494281605478,383.5307037037037,0,2,3.7
E02000623,Lambeth 006,19.1,750,48.3,643,2271,16.2055336,28.4,28.7,14.3,59.77059,49.9,132.2,1.4,-1.444429955518497,202.52874251497,0,1,5.9
E02000624,Lambeth 007,15.2,745,44.3,708,2290,17.21132898,30.6,29.7,14.5,57.40173,32.9,101.6,1.4,-1.500536051339552,351.8575993031359,2,0,4.0
E02000625,Lambeth 008,19.1,750,50.3,582,2273,20.68965517,32.3,34.1,13.5,60.805945,85.1,119.6,1.3,-1.231838816555843,175.2019716981132,1,4,6.9
E02000626,Lambeth 009,20.3,640,52.1,431,2327,20.34739454,29.7,34.7,14.4,56.57068,41.2,122.7,1.3,-1.537209725564527,174.9352814070352,0,0,4.9
E02000627,Lambeth 010,13.3,890,49.8,979,2685,16.42411642,28.1,31.4,12.1,61.060365,33.7,120.2,1.4,-1.409912581458105,262.524075,0,0,4.2
E02000628,Lambeth 011,20.8,655,51.0,541,2813,23.37349398,32.8,33.7,14.6,56.88882,36.1,123.5,1.3,-1.388197576630774,278.5554417098446,3,1,7.7
E02000629,Lambeth 012,10.4,1130,47.3,1425,2266,16.83673469,20.4,26.6,10.2,64.056125,36.4,104.3,1.6,-1.521585066648606,195.7646150627615,1,3,2.1
E02000630,Lambeth 013,9.1,1195,48.2,1238,1797,18.37060703,15.5,24.5,10.8,63.29765,42.2,143.5,2.3,-1.682232118178004,249.9383796178344,4,2,1.8
E02000631,Lambeth 014,11.9,1030,43.2,824,2014,16.12284069,19.1,20.9,12.0,62.783015,37.7,77.3,2.2,-1.409610503487886,84.45342331288344,0,0,2.9
E02000632,Lambeth 015,8.2,1280,49.8,1470,2524,16.0,23.2,25.2,9.0,60.279075,17.9,91.0,1.9,-1.649344909697079,238.1832094017094,3,0,1.9
E02000633,Lambeth 016,14.9,805,50.8,721,2643,18.61702128,27.4,28.5,14.1,58.48533,27,114.3,1.3,-1.481284174200006,261.3970437710438,3,0,3.6
E02000634,Lambeth 017,14.6,910,55.9,779,1897,20.03154574,26.1,29.4,14.1,61.82222,30.8,111.9,1.4,-1.332906369162386,248.2658724489796,0,2,2.6
E02000635,Lambeth 018,11.8,945,44.6,899,2576,16.03498542,21.9,25.4,11.9,62.78148,46.2,90.5,1.5,-1.537117266720126,201.0924184210526,2,0,2.3
E02000636,Lambeth 019,6.1,1495,51.5,1522,1232,19.66145833,9.7,16.6,7.8,68.17411,26,96.6,2.7,-1.743796549415721,220.6570507614213,3,1,1.4
E02000637,Lambeth 020,10.1,1040,47.3,924,2309,13.87137453,18.7,27.9,10.9,62.07835,40.3,80.5,1.9,-1.517567814481751,47.46157049608355,1,5,2.2
E02000638,Lambeth 021,16.5,800,42.4,746,2480,15.78014184,24.6,28.0,13.5,58.684335,37.1,99.0,1.4,-1.507832722160826,168.7910769230769,3,0,3.6
E02000639,Lambeth 022,17.3,725,50.7,456,2088,18.85175664,25.1,31.4,13.8,63.522325,27.5,108.1,1.4,-1.525632934538077,356.881039408867,1,0,5.8
E02000640,Lambeth 023,10.8,1205,45.5,1164,1665,15.24201854,16.4,13.4,11.3,64.330085,25.7,79.1,2.2,-1.617162443643826,179.0967647058824,0,0,1.7
E02000641,Lambeth 024,19.4,710,48.8,401,2111,20.49364248,31.1,31.1,15.4,60.79399,44.1,110.1,1.3,-1.357248628904055,650.2763671497585,1,0,4.4
E02000642,Lambeth 025,13.7,925,47.3,735,2021,16.31372549,17.8,20.2,13.3,62.75024,40,103.2,1.8,-1.576002648168251,104.6245856353591,1,0,2.4
E02000643,Lambeth 026,13.0,935,42.8,849,1908,16.08961303,19.7,24.5,12.1,59.737185,42.5,96.5,1.9,-1.757205489431888,203.8861428571429,1,0,4.1
E02000644,Lambeth 027,12.8,980,38.3,681,1659,13.45646438,16.2,22.8,11.9,64.50459,35.5,90.1,1.8,-1.512927550425744,295.6933818181818,1,0,3.6
E02000645,Lambeth 028,12.1,960,42.7,811,1839,14.37648928,18.4,22.1,11.3,64.49004,36.3,92.3,2.2,-1.733361835078437,197.1010022988506,1,4,3.1
E02000646,Lambeth 029,12.3,995,42.1,908,1881,14.46188341,16.1,23.3,12.3,63.42914,36.4,99.4,1.8,-1.250335830228892,239.8106254295533,4,1,4.3
E02000647,Lambeth 030,14.1,945,44.1,622,1410,16.20658949,13.9,17.6,13.9,64.71471,20.8,76.7,1.9,-1.476650540833608,446.0137911392405,0,0,2.7
E02000648,Lambeth 031,23.3,725,50.9,357,1744,17.77084957,27.9,25.3,16.6,58.09268,57,133.7,1.3,-1.287697972272754,636.8079207317073,1,0,2.8
E02000649,Lambeth 032,12.6,905,45.3,945,2630,14.20074349,18.9,31.1,11.3,60.08387,29.2,108.2,1.4,-1.489776757183195,204.0880780487805,2,0,5.3
E02000650,Lambeth 033,18.1,850,46.1,482,1604,16.40776699,27.1,20.8,14.4,61.697575,61,99.0,1.5,-1.64906753623492,502.4993779069768,0,1,2.3
E02000651,Lambeth 034,15.0,895,41.5,658,1653,13.58249772,15.7,24.1,12.8,64.00285,34.9,100.2,1.6,-1.510737825789082,119.8100817610063,1,0,4.5
