station_origin,station_destination,flows
Surrey Quays,Clapham High Street,46
Surrey Quays,Clapham Junction,144
Surrey Quays,Clapton,0
Surrey Quays,Crystal Palace,15
Surrey Quays,Dalston Junction,16
Surrey Quays,Dalston Kingsland,0
Surrey Quays,Denmark Hill,57
Surrey Quays,Forest Hill,12
Surrey Quays,Gospel Oak,1
Surrey Quays,Gunnersbury,0
Surrey Quays,Hackney Central,1
Surrey Quays,Hackney Wick,0
Surrey Quays,Haggerston,9
Surrey Quays,Hampstead Heath,1
Surrey Quays,Harlesden,0
Surrey Quays,Hatch End,0
Surrey Quays,Highbury & Islington,93
Surrey Quays,Homerton,1
Surrey Quays,Honor Oak Park,5
Surrey Quays,Hoxton,21
Surrey Quays,Imperial Wharf,10
Surrey Quays,Kensal Rise,0
Surrey Quays,Kensington,8
Surrey Quays,Kentish Town West,0
Surrey Quays,Kenton,0
Surrey Quays,Kew Gardens,0
Surrey Quays,London Fields,0
Surrey Quays,New Cross,61
Surrey Quays,New Cross Gate,19
Surrey Quays,Norwood Junction,11
Surrey Quays,Peckham Rye,20
Surrey Quays,Penge West,3
Surrey Quays,Queens Road Peckham,34
Surrey Quays,Rectory Road,0
Surrey Quays,Rotherhithe,3
Surrey Quays,Shadwell,64
Surrey Quays,Shepherd's Bush,3
Surrey Quays,Shoreditch High Street,183
Surrey Quays,St James Street,0
Surrey Quays,Stoke Newington,0
Surrey Quays,Stonebridge Park,0
Surrey Quays,Sydenham,14
Surrey Quays,Wandsworth Road,18
Surrey Quays,Wapping,13
Surrey Quays,West Brompton,5
Surrey Quays,West Croydon,56
Surrey Quays,Whitechapel,1147
Surrey Quays,Willesden Junction,0
Swiss Cottage,Acton Town,2
Swiss Cottage,Aldgate,18
Swiss Cottage,Aldgate East,6
Swiss Cottage,Alperton,0
Swiss Cottage,Amersham,0
Swiss Cottage,Angel,0
Swiss Cottage,Archway,0
Swiss Cottage,Arnos Grove,0
Swiss Cottage,Arsenal,0
Swiss Cottage,Baker Street,140
Swiss Cottage,Balham,1
Swiss Cottage,Bank and Monument,90
Swiss Cottage,Barbican,18
Swiss Cottage,Barking,0
Swiss Cottage,Barkingside,0
Swiss Cottage,Barons Court,5
Swiss Cottage,Bayswater,0
Swiss Cottage,Becontree,0
Swiss Cottage,Bermondsey,9
Swiss Cottage,Bethnal Green,4
Swiss Cottage,Blackfriars,36
Swiss Cottage,Blackhorse Road,1
Swiss Cottage,Bond Street,233
Swiss Cottage,Borough,1
Swiss Cottage,Boston Manor,1
Swiss Cottage,Bounds Green,0
Swiss Cottage,Bow Road,0
Swiss Cottage,Brixton,12
Swiss Cottage,Bromley-by-Bow,0
Swiss Cottage,Buckhurst Hill,0
Swiss Cottage,Caledonian Road,0
Swiss Cottage,Camden Town,0
Swiss Cottage,Canada Water,33
Swiss Cottage,Canary Wharf,362
Swiss Cottage,Canning Town,28
Swiss Cottage,Cannon Street,9
Swiss Cottage,Canons Park,17
Swiss Cottage,Chalfont & Latimer,1
Swiss Cottage,Chancery Lane,78
Swiss Cottage,Charing Cross,19
Swiss Cottage,Chesham,1
Swiss Cottage,Chorleywood,1
Swiss Cottage,Clapham Common,1
Swiss Cottage,Clapham North,0
Swiss Cottage,Clapham South,1
Swiss Cottage,Cockfosters,0
Swiss Cottage,Colliers Wood,0
Swiss Cottage,Covent Garden,12
Swiss Cottage,Croxley,1
Swiss Cottage,Dagenham East,0
Swiss Cottage,Dagenham Heathway,1
Swiss Cottage,Debden,0
Swiss Cottage,Dollis Hill,13
Swiss Cottage,Ealing Broadway,4
Swiss Cottage,Ealing Common,0
Swiss Cottage,Earl's Court,7
Swiss Cottage,East Acton,2
Swiss Cottage,East Finchley,0
Swiss Cottage,East Ham,1
Swiss Cottage,East Putney,1
Swiss Cottage,Eastcote,0
Swiss Cottage,Edgware Road,10
Swiss Cottage,Elephant & Castle,7
Swiss Cottage,Elm Park,0
Swiss Cottage,Embankment,13
Swiss Cottage,Epping,0
Swiss Cottage,Euston,2
Swiss Cottage,Euston Square,30
Swiss Cottage,Fairlop,0
Swiss Cottage,Farringdon,54
Swiss Cottage,Finchley Road,11
Swiss Cottage,Finsbury Park,4
Swiss Cottage,Fulham Broadway,8
Swiss Cottage,Gants Hill,0
Swiss Cottage,Gloucester Road,9
Swiss Cottage,Goldhawk Road,1
Swiss Cottage,Goodge Street,0
Swiss Cottage,Great Portland Street,17
Swiss Cottage,Green Park,184
Swiss Cottage,Greenford,0
Swiss Cottage,Gunnersbury,3
Swiss Cottage,Hainault,0
Swiss Cottage,Hammersmith,38
Swiss Cottage,Hanger Lane,2
Swiss Cottage,Harrow & Wealdstone,0
Swiss Cottage,Harrow-on-the-Hill,10
Swiss Cottage,Hatton Cross,1
Swiss Cottage,Heathrow Terminal 4,1
Swiss Cottage,Heathrow Terminal 5,2
Swiss Cottage,Heathrow Terminals 123,3
Swiss Cottage,High Barnet,0
Swiss Cottage,High Street Kensington,11
Swiss Cottage,Highbury & Islington,9
Swiss Cottage,Highgate,0
Swiss Cottage,Hillingdon,0
Swiss Cottage,Holborn,68
Swiss Cottage,Holland Park,7
Swiss Cottage,Holloway Road,0
Swiss Cottage,Hounslow Central,0
Swiss Cottage,Hounslow East,0
Swiss Cottage,Hounslow West,0
Swiss Cottage,Hyde Park Corner,5
Swiss Cottage,Ickenham,0
Swiss Cottage,Kennington,2
Swiss Cottage,Kensal Green,0
Swiss Cottage,Kensington,0
Swiss Cottage,Kentish Town,0
Swiss Cottage,Kew Gardens,0
Swiss Cottage,Kilburn,29
Swiss Cottage,Kilburn Park,0
Swiss Cottage,King's Cross St. Pancras,29
Swiss Cottage,Kingsbury,31
Swiss Cottage,Knightsbridge,18
Swiss Cottage,Ladbroke Grove,3
Swiss Cottage,Lambeth North,2
Swiss Cottage,Lancaster Gate,1
Swiss Cottage,Latimer Road,5
Swiss Cottage,Leicester Square,4
Swiss Cottage,Leyton,0
Swiss Cottage,Leytonstone,1
Swiss Cottage,Liverpool Street,98
Swiss Cottage,London Bridge,146
Swiss Cottage,Loughton,0
Swiss Cottage,Maida Vale,1
Swiss Cottage,Manor House,0
Swiss Cottage,Mansion House,25
Swiss Cottage,Marble Arch,10
Swiss Cottage,Marylebone,21
Swiss Cottage,Mile End,6
Swiss Cottage,Moor Park,5
Swiss Cottage,Moorgate,47
Swiss Cottage,Morden,2
Swiss Cottage,Neasden,7
Swiss Cottage,Newbury Park,0
Swiss Cottage,North Acton,1
Swiss Cottage,North Ealing,0
Swiss Cottage,North Greenwich,17
Swiss Cottage,North Harrow,0
Swiss Cottage,Northfields,0
Swiss Cottage,Northolt,0
Swiss Cottage,Northwick Park,13
Swiss Cottage,Northwood,2
Swiss Cottage,Northwood Hills,1
Swiss Cottage,Notting Hill Gate,11
Swiss Cottage,Oakwood,0
Swiss Cottage,Old Street,4
Swiss Cottage,Osterley,0
Swiss Cottage,Oval,1
Swiss Cottage,Oxford Circus,45
Swiss Cottage,Paddington,71
Swiss Cottage,Parsons Green,5
Swiss Cottage,Perivale,0
Swiss Cottage,Piccadilly Circus,40
Swiss Cottage,Pimlico,8
Swiss Cottage,Pinner,0
Swiss Cottage,Plaistow,1
Swiss Cottage,Preston Road,1
Swiss Cottage,Putney Bridge,4
Swiss Cottage,Queen's Park,1
Swiss Cottage,Queensbury,2
Swiss Cottage,Queensway,5
Swiss Cottage,Ravenscourt Park,2
Swiss Cottage,Rayners Lane,0
Swiss Cottage,Redbridge,0
Swiss Cottage,Regent's Park,21
Swiss Cottage,Richmond,0
Swiss Cottage,Rickmansworth,0
Swiss Cottage,Royal Oak,1
Swiss Cottage,Ruislip,1
Swiss Cottage,Ruislip Manor,0
Swiss Cottage,Russell Square,5
Swiss Cottage,Seven Sisters,7
Swiss Cottage,Shepherd's Bush,10
Swiss Cottage,Shepherd's Bush Market,2
Swiss Cottage,Sloane Square,20
Swiss Cottage,Snaresbrook,0
Swiss Cottage,South Ealing,1
Swiss Cottage,South Harrow,0
Swiss Cottage,South Kensington,49
Swiss Cottage,South Wimbledon,0
Swiss Cottage,South Woodford,0
Swiss Cottage,Southfields,1
Swiss Cottage,Southgate,0
Swiss Cottage,Southwark,86
Swiss Cottage,St. James's Park,10
Swiss Cottage,St. John's Wood,44
Swiss Cottage,St. Paul's,96
Swiss Cottage,Stamford Brook,1
Swiss Cottage,Stanmore,8
Swiss Cottage,Stepney Green,0
Swiss Cottage,Stockwell,2
Swiss Cottage,Stratford,30
Swiss Cottage,Sudbury Hill,0
Swiss Cottage,Temple,26
Swiss Cottage,Tooting Bec,1
Swiss Cottage,Tooting Broadway,3
Swiss Cottage,Tottenham Court Road,39
Swiss Cottage,Tottenham Hale,3
Swiss Cottage,Tower Hill,15
Swiss Cottage,Tufnell Park,0
Swiss Cottage,Turnham Green,4
Swiss Cottage,Turnpike Lane,0
Swiss Cottage,Upminster,0
Swiss Cottage,Upney,0
Swiss Cottage,Upton Park,1
Swiss Cottage,Uxbridge,13
Swiss Cottage,Vauxhall,29
Swiss Cottage,Victoria,136
Swiss Cottage,Walthamstow Central,3
Swiss Cottage,Wanstead,0
Swiss Cottage,Warren Street,3
Swiss Cottage,Warwick Avenue,1
Swiss Cottage,Waterloo,121
Swiss Cottage,Watford,0
Swiss Cottage,Wembley Central,0
Swiss Cottage,Wembley Park,62
Swiss Cottage,West Acton,5
Swiss Cottage,West Brompton,4
Swiss Cottage,West Ham,4
Swiss Cottage,West Hampstead,80
Swiss Cottage,West Harrow,0
Swiss Cottage,West Kensington,1
Swiss Cottage,Westbourne Park,1
Swiss Cottage,Westminster,136
Swiss Cottage,White City,15
Swiss Cottage,Whitechapel,2
Swiss Cottage,Willesden Green,13
Swiss Cottage,Willesden Junction,0
Swiss Cottage,Wimbledon,1
Swiss Cottage,Wimbledon Park,0
Swiss Cottage,Wood Green,3
Swiss Cottage,Wood Lane,3
Swiss Cottage,Woodford,0
Sydenham,Anerley,6
Sydenham,Battersea Park,0
Sydenham,Brockley,16
Sydenham,Caledonian Road & Barnsbury,2
Sydenham,Camden Road,3
Sydenham,Canada Water,804
Sydenham,Canonbury,5
Sydenham,Clapham High Street,6
Sydenham,Crystal Palace,29
Sydenham,Dalston Junction,29
Sydenham,Denmark Hill,1
Sydenham,Forest Hill,10
Sydenham,Gospel Oak,2
Sydenham,Gunnersbury,0
Sydenham,Hackney Central,1
Sydenham,Hackney Wick,2
Sydenham,Haggerston,10
Sydenham,Hampstead Heath,1
Sydenham,Highbury & Islington,87
Sydenham,Homerton,2
Sydenham,Honor Oak Park,10
Sydenham,Hoxton,30
Sydenham,Kensington,0
Sydenham,Kentish Town West,0
Sydenham,Kew Gardens,0
Sydenham,New Cross Gate,50
Sydenham,Norwood Junction,35
Sydenham,Peckham Rye,0
Sydenham,Penge West,1
Sydenham,Rotherhithe,5
Sydenham,Shadwell,89
Sydenham,Shepherd's Bush,0
Sydenham,Shoreditch High Street,178
Sydenham,Surrey Quays,2
Sydenham,Wandsworth Road,0
Sydenham,Wapping,15
Sydenham,West Croydon,172
Sydenham,Whitechapel,223
Sydenham,Willesden Junction,0
Temple,Acton Town,0
Temple,Aldgate,2
Temple,Aldgate East,14
Temple,Alperton,0
Temple,Amersham,0
Temple,Angel,0
Temple,Archway,0
Temple,Arnos Grove,0
Temple,Baker Street,4
Temple,Balham,1
Temple,Bank and Monument,33
Temple,Barbican,0
Temple,Barking,2
Temple,Barkingside,0
Temple,Barons Court,0
Temple,Bayswater,0
Temple,Becontree,0
Temple,Belsize Park,0
Temple,Bermondsey,0
Temple,Bethnal Green,0
Temple,Blackfriars,10
Temple,Blackhorse Road,0
Temple,Bond Street,2
Temple,Borough,0
Temple,Boston Manor,0
Temple,Bounds Green,0
Temple,Bow Road,0
Temple,Brent Cross,0
Temple,Brixton,1
Temple,Bromley-by-Bow,0
Temple,Buckhurst Hill,0
Temple,Burnt Oak,0
Temple,Caledonian Road,0
Temple,Camden Town,0
Temple,Canada Water,1
Temple,Canary Wharf,7
Temple,Canning Town,2
